Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  403632/3746543     void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)>) [18]
                0.01    0.01 3321103/3746543     void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)>) [10]
[30]     0.0    0.01    0.01 3746543         mypt::box_y_compare(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>) [30]
                0.01    0.00 7493086/28028034     mypt::ShapePrimitive::bounding() const [23]
-----------------------------------------------
                0.00    0.00       1/9           mypt::Scene::createLight(std::basic_ifstream<char, std::char_traits<char> >&) [38]
                0.00    0.02       8/9           mypt::Scene::createPrimitive(std::basic_ifstream<char, std::char_traits<char> >&) [27]
[31]     0.0    0.00    0.02       9         mypt::TransformSystem::pushMatrix() [31]
                0.02    0.00       1/2           void std::vector<mypt::Transform, std::allocator<mypt::Transform> >::_M_realloc_insert<mypt::Transform>(__gnu_cxx::__normal_iterator<mypt::Transform*, std::vector<mypt::Transform, std::allocator<mypt::Transform> > >, mypt::Transform&&) [22]
-----------------------------------------------
                0.00    0.02       1/1           mypt::Scene::Scene(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [17]
[32]     0.0    0.00    0.02       1         mypt::TransformSystem::TransformSystem() [32]
                0.02    0.00       1/2           void std::vector<mypt::Transform, std::allocator<mypt::Transform> >::_M_realloc_insert<mypt::Transform>(__gnu_cxx::__normal_iterator<mypt::Transform*, std::vector<mypt::Transform, std::allocator<mypt::Transform> > >, mypt::Transform&&) [22]
                0.00    0.00       2/30          mypt::mat4::mat4() [127]
-----------------------------------------------
                0.01    0.00  242286/242286      mypt::ShapePrimitive::random(mypt::type3<Float> const&) const [8]
[33]     0.0    0.01    0.00  242286         mypt::Plane::random(mypt::type3<Float> const&) const [33]
-----------------------------------------------
                0.00    0.01   47529/47529       mypt::Integrator::trace(mypt::Ray&, mypt::BVHNode const&, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, mypt::type3<Float> const&, int) const [2]
[34]     0.0    0.00    0.01   47529         mypt::Dielectric::scatter(mypt::Ray const&, mypt::HitRecord&, mypt::ScatterRecord&) const [34]
                0.01    0.00   44402/44402       mypt::refract(mypt::type3<Float> const&, mypt::type3<Float> const&, Float) [35]
                0.00    0.00    3127/27687       mypt::reflect(mypt::type3<Float> const&, mypt::type3<Float> const&) [111]
-----------------------------------------------
                0.01    0.00   44402/44402       mypt::Dielectric::scatter(mypt::Ray const&, mypt::HitRecord&, mypt::ScatterRecord&) const [34]
[35]     0.0    0.01    0.00   44402         mypt::refract(mypt::type3<Float> const&, mypt::type3<Float> const&, Float) [35]
-----------------------------------------------
                0.00    0.00       2/4977        mypt::Scene::createLight(std::basic_ifstream<char, std::char_traits<char> >&) [38]
                0.01    0.00    4975/4977        mypt::Scene::createPrimitive(std::basic_ifstream<char, std::char_traits<char> >&) [27]
[36]     0.0    0.01    0.00    4977         mypt::ShapePrimitive::ShapePrimitive(std::shared_ptr<mypt::Shape>, std::shared_ptr<mypt::Material>, std::shared_ptr<mypt::Transform>) [36]
                0.00    0.00  238464/238464      mypt::Triangle::bounding() const [108]
                0.00    0.00     336/336         mypt::Plane::bounding() const [124]
                0.00    0.00      96/96          mypt::Sphere::bounding() const [125]
-----------------------------------------------
                0.00    0.00    9186/9186        mypt::BVHNode::BVHNode(std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, int, int, int, mypt::BVHNode::SplitMethod) [7]
[37]     0.0    0.00    0.00    9186         void std::__insertion_sort<__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)>) [37]
                0.00    0.00   61362/1207386     void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>)>) [18]
                0.00    0.00   21808/4241593     mypt::box_z_compare(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>) [14]
                0.00    0.00   21808/4811370     mypt::box_x_compare(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>) [15]
                0.00    0.00   21808/3746543     mypt::box_y_compare(std::shared_ptr<mypt::Primitive>, std::shared_ptr<mypt::Primitive>) [30]
-----------------------------------------------
                0.00    0.00       1/1           mypt::Scene::Scene(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [17]
[38]     0.0    0.00    0.00       1         mypt::Scene::createLight(std::basic_ifstream<char, std::char_traits<char> >&) [38]
                0.00    0.00       1/9           mypt::TransformSystem::pushMatrix() [31]
                0.00    0.00       2/4977        mypt::ShapePrimitive::ShapePrimitive(std::shared_ptr<mypt::Shape>, std::shared_ptr<mypt::Material>, std::shared_ptr<mypt::Transform>) [36]
                0.00    0.00       2/4977        mypt::TransformSystem::getCurrentTransform() [115]
                0.00    0.00       1/9           mypt::Scene::createShapes(std::__cxx11::basic_istringstream<char, std::char_traits<char>, std::allocator<char> >&, std::vector<std::shared_ptr<mypt::Shape>, std::allocator<std::shared_ptr<mypt::Shape> > >&) [135]
                0.00    0.00       1/9           mypt::TransformSystem::translate(mypt::type3<Float>) [134]
                0.00    0.00       1/9           mypt::TransformSystem::popMatrix() [133]
                0.00    0.00       1/15          void std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >::_M_realloc_insert<std::shared_ptr<mypt::ShapePrimitive> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, std::shared_ptr<mypt::ShapePrimitive>&&) [129]
-----------------------------------------------
                0.00    0.00 2429021/2429021     mypt::BVHNode::BVHNode(std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, int, int, int, mypt::BVHNode::SplitMethod) [7]
[99]     0.0    0.00    0.00 2429021         mypt::surrounding(mypt::AABB, mypt::AABB) [99]
-----------------------------------------------
                0.00    0.00  513494/513494      stbi_zlib_compress [20]
[100]    0.0    0.00    0.00  513494         stbiw__zlib_flushf(unsigned char*, unsigned int*, int*) [100]
-----------------------------------------------
                0.00    0.00  485487/485487      mypt::Integrator::trace(mypt::Ray&, mypt::BVHNode const&, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, mypt::type3<Float> const&, int) const [2]
[101]    0.0    0.00    0.00  485487         mypt::Lambertian::scattering_pdf(mypt::Ray const&, mypt::HitRecord const&, mypt::Ray const&) const [101]
-----------------------------------------------
                0.00    0.00  485487/485487      mypt::Integrator::trace(mypt::Ray&, mypt::BVHNode const&, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, mypt::type3<Float> const&, int) const [2]
[102]    0.0    0.00    0.00  485487         std::_Sp_counted_ptr_inplace<mypt::LightPDF, std::allocator<mypt::LightPDF>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [102]
-----------------------------------------------
                0.00    0.00  485487/485487      mypt::Integrator::trace(mypt::Ray&, mypt::BVHNode const&, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, mypt::type3<Float> const&, int) const [2]
[103]    0.0    0.00    0.00  485487         std::_Sp_counted_ptr_inplace<mypt::LightPDF, std::allocator<mypt::LightPDF>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [103]
-----------------------------------------------
                0.00    0.00  485487/485487      mypt::Integrator::trace(mypt::Ray&, mypt::BVHNode const&, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, mypt::type3<Float> const&, int) const [2]
[104]    0.0    0.00    0.00  485487         std::_Sp_counted_ptr_inplace<mypt::CosinePDF, std::allocator<mypt::CosinePDF>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [104]
-----------------------------------------------
                0.00    0.00  485487/485487      mypt::Integrator::trace(mypt::Ray&, mypt::BVHNode const&, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, mypt::type3<Float> const&, int) const [2]
[105]    0.0    0.00    0.00  485487         std::_Sp_counted_ptr_inplace<mypt::CosinePDF, std::allocator<mypt::CosinePDF>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [105]
-----------------------------------------------
                0.00    0.00  413554/413554      mypt::ShapePrimitive::intersect(mypt::Ray const&, Float, Float, mypt::HitRecord&) const [5]
[106]    0.0    0.00    0.00  413554         mypt::Sphere::intersect(mypt::Ray const&, Float, Float, mypt::HitRecord&) const [106]
-----------------------------------------------
                0.00    0.00  262144/262144      mypt::Scene::render() [1]
[107]    0.0    0.00    0.00  262144         mypt::Camera::get_ray(Float, Float) [107]
-----------------------------------------------
                0.00    0.00  238464/238464      mypt::ShapePrimitive::ShapePrimitive(std::shared_ptr<mypt::Shape>, std::shared_ptr<mypt::Material>, std::shared_ptr<mypt::Transform>) [36]
[108]    0.0    0.00    0.00  238464         mypt::Triangle::bounding() const [108]
-----------------------------------------------
                0.00    0.00  186619/186619      mypt::Integrator::trace(mypt::Ray&, mypt::BVHNode const&, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, mypt::type3<Float> const&, int) const [2]
[109]    0.0    0.00    0.00  186619         mypt::Emitter::emitted(mypt::Ray const&, mypt::HitRecord const&, Float, Float, mypt::type3<Float> const&) const [109]
-----------------------------------------------
                0.00    0.00  186619/186619      mypt::Integrator::trace(mypt::Ray&, mypt::BVHNode const&, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, mypt::type3<Float> const&, int) const [2]
[110]    0.0    0.00    0.00  186619         mypt::Emitter::scatter(mypt::Ray const&, mypt::HitRecord&, mypt::ScatterRecord&) const [110]
-----------------------------------------------
                0.00    0.00    3127/27687       mypt::Dielectric::scatter(mypt::Ray const&, mypt::HitRecord&, mypt::ScatterRecord&) const [34]
                0.00    0.00   24560/27687       mypt::Metal::scatter(mypt::Ray const&, mypt::HitRecord&, mypt::ScatterRecord&) const [112]
[111]    0.0    0.00    0.00   27687         mypt::reflect(mypt::type3<Float> const&, mypt::type3<Float> const&) [111]
-----------------------------------------------
                0.00    0.00   24560/24560       mypt::Integrator::trace(mypt::Ray&, mypt::BVHNode const&, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >&, mypt::type3<Float> const&, int) const [2]
[112]    0.0    0.00    0.00   24560         mypt::Metal::scatter(mypt::Ray const&, mypt::HitRecord&, mypt::ScatterRecord&) const [112]
                0.00    0.00   24560/27687       mypt::reflect(mypt::type3<Float> const&, mypt::type3<Float> const&) [111]
-----------------------------------------------
                0.00    0.00   14904/14904       mypt::TriangleMesh::TriangleMesh(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float, mypt::type3<Float>, bool) [177]
[113]    0.0    0.00    0.00   14904         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [113]
-----------------------------------------------
                0.00    0.00       4/6124        mypt::Scene::render() [1]
                0.00    0.00    6120/6124        std::_Sp_counted_ptr_inplace<mypt::BVHNode, std::allocator<mypt::BVHNode>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [152]
[114]    0.0    0.00    0.00    6124         std::_Sp_counted_ptr_inplace<mypt::BVHNode, std::allocator<mypt::BVHNode>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [114]
-----------------------------------------------
                0.00    0.00       2/4977        mypt::Scene::createLight(std::basic_ifstream<char, std::char_traits<char> >&) [38]
                0.00    0.00    4975/4977        mypt::Scene::createPrimitive(std::basic_ifstream<char, std::char_traits<char> >&) [27]
[115]    0.0    0.00    0.00    4977         mypt::TransformSystem::getCurrentTransform() [115]
-----------------------------------------------
                0.00    0.00    4977/4977        mypt::Scene::~Scene() [269]
[116]    0.0    0.00    0.00    4977         std::_Sp_counted_ptr_inplace<mypt::ShapePrimitive, std::allocator<mypt::ShapePrimitive>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [116]
-----------------------------------------------
                0.00    0.00    4977/4977        mypt::Scene::~Scene() [269]
[117]    0.0    0.00    0.00    4977         std::_Sp_counted_ptr_inplace<mypt::ShapePrimitive, std::allocator<mypt::ShapePrimitive>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [117]
                0.00    0.00    4977/4977        std::_Sp_counted_ptr_inplace<mypt::Transform, std::allocator<mypt::Transform>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [119]
                0.00    0.00    4977/4977        std::_Sp_counted_ptr_inplace<mypt::Transform, std::allocator<mypt::Transform>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [118]
                0.00    0.00    4968/4968        std::_Sp_counted_ptr_inplace<mypt::Triangle, std::allocator<mypt::Triangle>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [121]
                0.00    0.00       7/7           std::_Sp_counted_ptr_inplace<mypt::ConstantTexture, std::allocator<mypt::ConstantTexture>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [138]
                0.00    0.00       6/6           std::_Sp_counted_ptr_inplace<mypt::Plane, std::allocator<mypt::Plane>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [144]
                0.00    0.00       6/6           std::_Sp_counted_ptr_inplace<mypt::Lambertian, std::allocator<mypt::Lambertian>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [142]
                0.00    0.00       6/6           std::_Sp_counted_ptr_inplace<mypt::Lambertian, std::allocator<mypt::Lambertian>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [141]
                0.00    0.00       2/2           std::_Sp_counted_ptr_inplace<mypt::Sphere, std::allocator<mypt::Sphere>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [151]
                0.00    0.00       1/1           std::_Sp_counted_ptr_inplace<mypt::TriangleMesh, std::allocator<mypt::TriangleMesh>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [186]
                0.00    0.00       1/1           std::_Sp_counted_ptr_inplace<mypt::Dielectric, std::allocator<mypt::Dielectric>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [185]
                0.00    0.00       1/1           std::_Sp_counted_ptr_inplace<mypt::Emitter, std::allocator<mypt::Emitter>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [191]
                0.00    0.00       1/1           std::_Sp_counted_ptr_inplace<mypt::Metal, std::allocator<mypt::Metal>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [189]
                0.00    0.00       1/1           std::_Sp_counted_ptr_inplace<mypt::Dielectric, std::allocator<mypt::Dielectric>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [184]
                0.00    0.00       1/1           std::_Sp_counted_ptr_inplace<mypt::Emitter, std::allocator<mypt::Emitter>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [190]
                0.00    0.00       1/1           std::_Sp_counted_ptr_inplace<mypt::Metal, std::allocator<mypt::Metal>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [188]
-----------------------------------------------
                0.00    0.00    4977/4977        std::_Sp_counted_ptr_inplace<mypt::ShapePrimitive, std::allocator<mypt::ShapePrimitive>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [117]
[118]    0.0    0.00    0.00    4977         std::_Sp_counted_ptr_inplace<mypt::Transform, std::allocator<mypt::Transform>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [118]
-----------------------------------------------
                0.00    0.00    4977/4977        std::_Sp_counted_ptr_inplace<mypt::ShapePrimitive, std::allocator<mypt::ShapePrimitive>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [117]
[119]    0.0    0.00    0.00    4977         std::_Sp_counted_ptr_inplace<mypt::Transform, std::allocator<mypt::Transform>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [119]
-----------------------------------------------
                0.00    0.00    4968/4968        mypt::Scene::~Scene() [269]
[120]    0.0    0.00    0.00    4968         std::_Sp_counted_ptr_inplace<mypt::Triangle, std::allocator<mypt::Triangle>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [120]
-----------------------------------------------
                0.00    0.00    4968/4968        std::_Sp_counted_ptr_inplace<mypt::ShapePrimitive, std::allocator<mypt::ShapePrimitive>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [117]
[121]    0.0    0.00    0.00    4968         std::_Sp_counted_ptr_inplace<mypt::Triangle, std::allocator<mypt::Triangle>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [121]
                0.00    0.00       1/1           std::_Sp_counted_ptr_inplace<mypt::TriangleMesh, std::allocator<mypt::TriangleMesh>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [187]
-----------------------------------------------
                0.00    0.00    3072/3072        stbi_write_png_to_mem [19]
[122]    0.0    0.00    0.00    3072         stbiw__encode_png_line(unsigned char*, int, int, int, int, int, int, signed char*) [122]
-----------------------------------------------
                0.00    0.00     512/512         mypt::Scene::render() [1]
[123]    0.0    0.00    0.00     512         mypt::Scene::streamProgress(int, int, Float, int) [123]
-----------------------------------------------
                0.00    0.00     336/336         mypt::ShapePrimitive::ShapePrimitive(std::shared_ptr<mypt::Shape>, std::shared_ptr<mypt::Material>, std::shared_ptr<mypt::Transform>) [36]
[124]    0.0    0.00    0.00     336         mypt::Plane::bounding() const [124]
-----------------------------------------------
                0.00    0.00      96/96          mypt::ShapePrimitive::ShapePrimitive(std::shared_ptr<mypt::Shape>, std::shared_ptr<mypt::Material>, std::shared_ptr<mypt::Transform>) [36]
[125]    0.0    0.00    0.00      96         mypt::Sphere::bounding() const [125]
-----------------------------------------------
                0.00    0.00       3/31          mypt::Transform::rotateX(Float) [183]
                0.00    0.00       4/31          mypt::Transform::scale(Float) [148]
                0.00    0.00       6/31          mypt::Transform::rotateZ(Float) [149]
                0.00    0.00      18/31          mypt::TransformSystem::translate(mypt::type3<Float>) [134]
[126]    0.0    0.00    0.00      31         mypt::mat4::mat4(Float, Float, Float, Float, Float, Float, Float, Float, Float, Float, Float, Float, Float, Float, Float, Float) [126]
-----------------------------------------------
                0.00    0.00       2/30          mypt::TransformSystem::rotateX(Float) [178]
                0.00    0.00       2/30          mypt::TransformSystem::TransformSystem() [32]
                0.00    0.00       4/30          mypt::TransformSystem::rotateZ(Float) [146]
                0.00    0.00       4/30          mypt::TransformSystem::scale(Float) [145]
                0.00    0.00      18/30          mypt::TransformSystem::translate(mypt::type3<Float>) [134]
[127]    0.0    0.00    0.00      30         mypt::mat4::mat4() [127]
-----------------------------------------------
                0.00    0.00       1/28          mypt::Transform::rotateX(Float) [183]
                0.00    0.00       1/28          mypt::TransformSystem::rotateX(Float) [178]
                0.00    0.00       2/28          mypt::Transform::rotateZ(Float) [149]
                0.00    0.00       2/28          mypt::Transform::scale(Float) [148]
                0.00    0.00       2/28          mypt::TransformSystem::rotateZ(Float) [146]
                0.00    0.00       2/28          mypt::TransformSystem::scale(Float) [145]
                0.00    0.00      18/28          mypt::TransformSystem::translate(mypt::type3<Float>) [134]
[128]    0.0    0.00    0.00      28         mypt::mat4::mat4(Float (*) [4]) [128]
-----------------------------------------------
                0.00    0.00       1/15          mypt::Scene::createLight(std::basic_ifstream<char, std::char_traits<char> >&) [38]
                0.00    0.00      14/15          mypt::Scene::createPrimitive(std::basic_ifstream<char, std::char_traits<char> >&) [27]
[129]    0.0    0.00    0.00      15         void std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > >::_M_realloc_insert<std::shared_ptr<mypt::ShapePrimitive> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Primitive>*, std::vector<std::shared_ptr<mypt::Primitive>, std::allocator<std::shared_ptr<mypt::Primitive> > > >, std::shared_ptr<mypt::ShapePrimitive>&&) [129]
-----------------------------------------------
                0.00    0.00      14/14          mypt::TriangleMesh::TriangleMesh(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float, mypt::type3<Float>, bool) [177]
[130]    0.0    0.00    0.00      14         void std::vector<mypt::type3<int>, std::allocator<mypt::type3<int> > >::_M_realloc_insert<mypt::type3<int>&>(__gnu_cxx::__normal_iterator<mypt::type3<int>*, std::vector<mypt::type3<int>, std::allocator<mypt::type3<int> > > >, mypt::type3<int>&) [130]
-----------------------------------------------
                0.00    0.00      14/14          mypt::Scene::createShapes(std::__cxx11::basic_istringstream<char, std::char_traits<char>, std::allocator<char> >&, std::vector<std::shared_ptr<mypt::Shape>, std::allocator<std::shared_ptr<mypt::Shape> > >&) [135]
[131]    0.0    0.00    0.00      14         void std::vector<std::shared_ptr<mypt::Shape>, std::allocator<std::shared_ptr<mypt::Shape> > >::_M_realloc_insert<std::shared_ptr<mypt::Shape>&>(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Shape>*, std::vector<std::shared_ptr<mypt::Shape>, std::allocator<std::shared_ptr<mypt::Shape> > > >, std::shared_ptr<mypt::Shape>&) [131]
-----------------------------------------------
                0.00    0.00      14/14          mypt::createTriangleMesh(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float, mypt::type3<Float>, bool) [179]
[132]    0.0    0.00    0.00      14         void std::vector<std::shared_ptr<mypt::Shape>, std::allocator<std::shared_ptr<mypt::Shape> > >::_M_realloc_insert<std::shared_ptr<mypt::Triangle> >(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Shape>*, std::vector<std::shared_ptr<mypt::Shape>, std::allocator<std::shared_ptr<mypt::Shape> > > >, std::shared_ptr<mypt::Triangle>&&) [132]
-----------------------------------------------
                0.00    0.00       1/9           mypt::Scene::createLight(std::basic_ifstream<char, std::char_traits<char> >&) [38]
                0.00    0.00       8/9           mypt::Scene::createPrimitive(std::basic_ifstream<char, std::char_traits<char> >&) [27]
[133]    0.0    0.00    0.00       9         mypt::TransformSystem::popMatrix() [133]
-----------------------------------------------
                0.00    0.00       1/9           mypt::Scene::createLight(std::basic_ifstream<char, std::char_traits<char> >&) [38]
                0.00    0.00       8/9           mypt::Scene::createPrimitive(std::basic_ifstream<char, std::char_traits<char> >&) [27]
[134]    0.0    0.00    0.00       9         mypt::TransformSystem::translate(mypt::type3<Float>) [134]
                0.00    0.00      18/31          mypt::mat4::mat4(Float, Float, Float, Float, Float, Float, Float, Float, Float, Float, Float, Float, Float, Float, Float, Float) [126]
                0.00    0.00      18/28          mypt::mat4::mat4(Float (*) [4]) [128]
                0.00    0.00      18/30          mypt::mat4::mat4() [127]
-----------------------------------------------
                0.00    0.00       1/9           mypt::Scene::createLight(std::basic_ifstream<char, std::char_traits<char> >&) [38]
                0.00    0.00       8/9           mypt::Scene::createPrimitive(std::basic_ifstream<char, std::char_traits<char> >&) [27]
[135]    0.0    0.00    0.00       9         mypt::Scene::createShapes(std::__cxx11::basic_istringstream<char, std::char_traits<char>, std::allocator<char> >&, std::vector<std::shared_ptr<mypt::Shape>, std::allocator<std::shared_ptr<mypt::Shape> > >&) [135]
                0.00    0.00      14/14          void std::vector<std::shared_ptr<mypt::Shape>, std::allocator<std::shared_ptr<mypt::Shape> > >::_M_realloc_insert<std::shared_ptr<mypt::Shape>&>(__gnu_cxx::__normal_iterator<std::shared_ptr<mypt::Shape>*, std::vector<std::shared_ptr<mypt::Shape>, std::allocator<std::shared_ptr<mypt::Shape> > > >, std::shared_ptr<mypt::Shape>&) [131]
                0.00    0.00       8/8           std::shared_ptr<mypt::Shape>& std::vector<std::shared_ptr<mypt::Shape>, std::allocator<std::shared_ptr<mypt::Shape> > >::emplace_back<std::shared_ptr<mypt::Shape> >(std::shared_ptr<mypt::Shape>&&) [137]
                0.00    0.00       6/6           mypt::createPlaneShape(mypt::type2<Float> const&, mypt::type2<Float> const&) [140]
                0.00    0.00       2/2           mypt::createSphereShape(Float) [147]
                0.00    0.00       1/1           mypt::createTriangleMesh(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, float, mypt::type3<Float>, bool) [179]
-----------------------------------------------
                0.00    0.00       8/8           mypt::Scene::createPrimitive(std::basic_ifstream<char, std::char_traits<char> >&) [27]
[136]    0.0    0.00    0.00       8         mypt::Scene::createMaterial(std::__cxx11::basic_istringstream<char, std::char_traits<char>, std::allocator<char> >&) [136]
-----------------------------------------------
                0.00    0.00       8/8           mypt::Scene::createShapes(std::__cxx11::basic_istringstream<char, std::char_traits<char>, std::allocator<char> >&, std::vector<std::shared_ptr<mypt::Shape>, std::allocator<std::shared_ptr<mypt::Shape> > >&) [135]
[137]    0.0    0.00    0.00       8         std::shared_ptr<mypt::Shape>& std::vector<std::shared_ptr<mypt::Shape>, std::allocator<std::shared_ptr<mypt::Shape> > >::emplace_back<std::shared_ptr<mypt::Shape> >(std::shared_ptr<mypt::Shape>&&) [137]
-----------------------------------------------
